index,PassengerId,HomePlanet,Cabin Deck,Cabin Number,Cabin Side,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
6007,6360_02,Europa,F,1343,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6008,6360_03,Europa,A,79,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6009,6361_01,Earth,G,1049,P,False,TRAPPIST-1e,27.0,False,0.0,509.0,129.0,246.0,0.0,True
6010,6363_01,Earth,C,201,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6012,6363_03,Earth,C,201,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6013,6363_04,Earth,G,1055,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6014,6363_05,Earth,G,1050,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,977.0,0.0,5.0,True
6015,6363_06,Earth,F,1344,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6016,6363_07,Earth,E,413,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6017,6365_01,Europa,F,1240,S,False,55 Cancri e,27.0,False,0.0,38.0,0.0,1.0,3167.0,False
6018,6366_01,Earth,G,1058,S,False,PSO J318.5-22,27.0,False,0.0,0.0,99.0,0.0,774.0,True
6019,6367_01,Mars,F,1347,P,False,TRAPPIST-1e,27.0,True,1960.0,0.0,638.0,0.0,0.0,False
6020,6367_02,Mars,F,1242,S,False,55 Cancri e,27.0,False,114.0,131.0,927.0,0.0,0.0,True
6021,6368_01,Earth,F,1243,S,False,TRAPPIST-1e,27.0,False,360.0,8.0,1.0,329.0,185.0,False
6022,6369_01,Earth,D,205,P,False,PSO J318.5-22,27.0,False,577.0,169.0,0.0,7.0,0.0,True
6023,6370_01,Mars,F,1348,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6024,6371_01,Earth,G,1055,P,False,TRAPPIST-1e,27.0,False,858.0,10.0,16.0,0.0,0.0,False
6025,6372_01,Europa,G,1055,P,False,TRAPPIST-1e,27.0,False,773.0,3729.0,43.0,10.0,0.0,True
6026,6372_02,Europa,A,80,S,False,TRAPPIST-1e,27.0,True,0.0,2199.0,0.0,328.0,329.0,False
6027,6372_03,Europa,A,80,S,False,55 Cancri e,27.0,False,0.0,3200.0,0.0,415.0,161.0,True
6028,6372_04,Europa,F,1244,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6029,6373_01,Earth,B,251,S,False,55 Cancri e,27.0,False,801.0,5.0,0.0,0.0,0.0,True
6031,6376_01,Mars,F,1350,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6032,6378_01,Earth,G,1060,S,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6033,6380_01,Earth,F,1245,S,False,TRAPPIST-1e,27.0,False,0.0,959.0,8.0,20.0,169.0,False
6034,6380_02,Earth,F,1246,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6035,6380_03,Earth,F,1248,S,False,55 Cancri e,27.0,False,2.0,511.0,0.0,0.0,1578.0,False
6036,6381_01,Earth,G,1061,S,False,TRAPPIST-1e,27.0,False,358.0,336.0,0.0,0.0,0.0,False
6037,6385_01,Mars,G,1061,S,False,PSO J318.5-22,27.0,False,435.0,0.0,422.0,16.0,0.0,False
6038,6388_01,Earth,G,1056,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,826.0,True
6039,6390_01,Earth,G,1056,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6040,6394_01,Earth,G,1063,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6041,6394_02,Earth,E,436,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6042,6394_03,Earth,G,1064,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6043,6394_04,Earth,E,415,P,False,55 Cancri e,27.0,False,0.0,0.0,478.0,4560.0,0.0,False
6044,6396_01,Earth,C,242,S,False,TRAPPIST-1e,27.0,False,0.0,243.0,0.0,0.0,0.0,False
6045,6397_01,Earth,G,1059,P,False,TRAPPIST-1e,27.0,False,114.0,3.0,622.0,0.0,0.0,False
6046,6398_01,Earth,F,1356,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6047,6399_01,Earth,C,243,S,False,TRAPPIST-1e,27.0,False,0.0,106.0,2915.0,0.0,1200.0,False
6048,6400_01,Europa,F,1250,S,False,55 Cancri e,27.0,False,0.0,1677.0,0.0,109.0,320.0,True
6049,6400_02,Europa,G,1060,P,False,55 Cancri e,27.0,True,0.0,618.0,0.0,0.0,10888.0,False
6050,6402_01,Earth,F,1358,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6051,6402_02,Earth,G,1065,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6052,6402_03,Earth,F,1251,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6053,6402_04,Earth,D,198,S,False,PSO J318.5-22,27.0,False,0.0,0.0,1720.0,1.0,0.0,True
6055,6404_01,Earth,F,1362,P,False,TRAPPIST-1e,27.0,False,0.0,20.0,790.0,0.0,0.0,True
6058,6405_03,Earth,F,1363,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6059,6405_04,Earth,F,1253,S,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6060,6406_01,Europa,B,253,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6061,6406_02,Europa,F,1364,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6062,6407_01,Earth,F,1254,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6063,6408_01,Earth,G,1067,S,False,PSO J318.5-22,27.0,False,431.0,40.0,0.0,10.0,0.0,False
6064,6409_01,Earth,E,437,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,165.0,14.0,629.0,False
6065,6411_01,Earth,F,1255,S,False,PSO J318.5-22,27.0,False,0.0,652.0,9.0,0.0,0.0,False
6066,6412_01,Earth,G,1063,P,False,TRAPPIST-1e,27.0,False,59.0,0.0,0.0,0.0,1611.0,False
6067,6413_01,Europa,F,1365,P,False,TRAPPIST-1e,27.0,False,0.0,1420.0,0.0,85.0,827.0,False
6068,6414_01,Earth,F,1366,P,False,TRAPPIST-1e,27.0,False,294.0,480.0,31.0,3.0,0.0,True
6069,6415_01,Mars,G,1064,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6070,6416_01,Earth,G,1068,S,False,TRAPPIST-1e,27.0,False,365.0,52.0,0.0,0.0,288.0,True
6071,6418_01,Earth,F,1256,S,False,TRAPPIST-1e,27.0,False,93.0,0.0,0.0,0.0,772.0,False
6072,6419_01,Earth,F,1257,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,873.0,0.0,0.0,True
6073,6421_01,Europa,A,65,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6074,6421_02,Europa,E,438,S,False,TRAPPIST-1e,27.0,False,0.0,577.0,0.0,5568.0,432.0,False
6075,6422_01,Mars,F,1259,S,False,TRAPPIST-1e,27.0,False,1533.0,0.0,858.0,297.0,0.0,False
6076,6422_02,Mars,G,1066,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6077,6422_03,Mars,A,66,P,False,TRAPPIST-1e,27.0,False,1233.0,0.0,527.0,0.0,0.0,False
6078,6422_04,Mars,B,254,S,False,TRAPPIST-1e,27.0,False,801.0,0.0,246.0,1.0,0.0,False
6079,6424_01,Earth,B,254,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,151.0,508.0,0.0,False
6080,6428_01,Europa,G,1071,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6081,6428_02,Europa,F,1260,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6082,6430_01,Earth,G,1073,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6083,6431_01,Earth,G,1073,S,False,55 Cancri e,27.0,False,24.0,56.0,1.0,0.0,468.0,False
6084,6431_02,Earth,B,217,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6085,6431_03,Earth,B,217,P,False,55 Cancri e,27.0,False,30.0,0.0,763.0,0.0,57.0,False
6086,6432_01,Europa,F,1261,S,False,55 Cancri e,27.0,False,114.0,222.0,0.0,2575.0,2919.0,False
6087,6433_01,Mars,F,1262,S,False,55 Cancri e,27.0,False,83.0,0.0,1590.0,60.0,0.0,True
6088,6433_02,Mars,F,1370,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6089,6434_01,Earth,F,1370,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6090,6436_01,Earth,G,1067,P,False,TRAPPIST-1e,27.0,False,552.0,1.0,0.0,231.0,0.0,True
6091,6437_01,Earth,G,1074,S,False,55 Cancri e,27.0,False,14.0,0.0,1.0,528.0,109.0,True
6092,6439_01,Earth,F,1263,S,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6093,6442_01,Earth,C,245,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,1806.0,0.0,False
6094,6443_01,Earth,F,1372,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,710.0,56.0,1.0,True
6095,6443_02,Earth,F,1265,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6096,6443_03,Earth,D,208,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6097,6443_04,Earth,C,205,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6098,6443_05,Earth,F,1266,S,False,TRAPPIST-1e,27.0,False,45.0,0.0,622.0,0.0,564.0,False
6099,6443_06,Earth,F,1374,P,False,TRAPPIST-1e,27.0,False,0.0,10.0,388.0,1380.0,0.0,False
6100,6443_07,Earth,E,420,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6101,6444_01,Earth,E,421,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6102,6444_02,Earth,G,1069,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6103,6446_01,Earth,F,1375,P,False,TRAPPIST-1e,27.0,False,810.0,0.0,0.0,0.0,0.0,False
6104,6446_02,Earth,G,1078,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6105,6446_03,Earth,F,1268,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6106,6447_01,Earth,F,1377,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6107,6448_01,Earth,C,246,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,433.0,343.0,0.0,False
6108,6449_01,Mars,G,1079,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6109,6449_02,Mars,F,1378,P,False,TRAPPIST-1e,27.0,False,636.0,0.0,168.0,1795.0,0.0,False
6110,6450_01,Europa,G,1070,P,False,TRAPPIST-1e,27.0,False,0.0,596.0,57.0,259.0,4666.0,False
6111,6450_02,Europa,G,1070,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6113,6452_01,Earth,G,1072,P,False,TRAPPIST-1e,27.0,False,0.0,854.0,11.0,0.0,0.0,True
6114,6452_02,Earth,F,1379,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6115,6452_03,Earth,G,1073,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6116,6453_01,Earth,F,1381,P,False,PSO J318.5-22,27.0,False,0.0,7.0,17.0,0.0,1724.0,False
6117,6454_01,Earth,F,1270,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6118,6455_01,Europa,C,208,P,False,TRAPPIST-1e,27.0,False,0.0,3818.0,0.0,1877.0,136.0,False
6119,6456_01,Earth,B,255,S,False,TRAPPIST-1e,27.0,False,32.0,3.0,657.0,58.0,41.0,False
6120,6457_01,Earth,B,219,P,False,55 Cancri e,27.0,False,0.0,728.0,0.0,0.0,82.0,True
6121,6458_01,Mars,C,209,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6122,6459_01,Earth,C,209,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6123,6461_01,Earth,F,1271,S,False,TRAPPIST-1e,27.0,False,0.0,602.0,0.0,115.0,0.0,True
6124,6462_01,Mars,G,1074,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6125,6462_02,Mars,G,1075,P,False,TRAPPIST-1e,27.0,False,899.0,1.0,1686.0,13.0,0.0,True
6126,6463_01,Earth,C,247,S,False,TRAPPIST-1e,27.0,False,1256.0,2.0,8.0,1530.0,0.0,False
6127,6464_01,Earth,C,247,S,False,PSO J318.5-22,27.0,False,22.0,0.0,20.0,596.0,5.0,False
6128,6468_01,Mars,G,1081,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6129,6468_02,Mars,F,1272,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6130,6468_03,Mars,G,1083,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6131,6468_04,Mars,G,1084,S,False,TRAPPIST-1e,27.0,True,1179.0,0.0,4.0,0.0,0.0,False
6132,6470_01,Earth,F,1273,S,False,TRAPPIST-1e,27.0,False,14.0,614.0,0.0,160.0,0.0,False
6133,6471_01,Earth,F,1274,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6134,6472_01,Europa,G,1077,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6135,6472_02,Europa,T,43,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6136,6473_01,Mars,G,1086,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6137,6475_01,Mars,G,1086,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6138,6477_01,Europa,G,1086,S,False,55 Cancri e,27.0,False,0.0,44.0,0.0,3452.0,83.0,False
6139,6477_02,Europa,E,422,P,False,55 Cancri e,27.0,False,0.0,311.0,6.0,4236.0,557.0,False
6140,6478_01,Mars,B,221,P,False,TRAPPIST-1e,27.0,False,1290.0,0.0,6.0,1.0,0.0,False
6141,6480_01,Earth,F,1383,P,False,TRAPPIST-1e,27.0,False,352.0,14.0,1.0,407.0,15.0,False
6142,6481_01,Earth,F,1384,P,False,TRAPPIST-1e,27.0,False,89.0,0.0,795.0,0.0,3.0,True
6143,6482_01,Mars,G,1087,S,False,55 Cancri e,27.0,False,414.0,239.0,681.0,352.0,0.0,False
6144,6482_02,Mars,G,1087,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6145,6482_03,Mars,G,1087,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6146,6485_01,Earth,G,1079,P,False,55 Cancri e,27.0,False,0.0,213.0,202.0,288.0,0.0,True
6147,6485_02,Earth,F,1385,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,53.0,652.0,0.0,True
6148,6487_01,Earth,G,1088,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,22.0,1030.0,False
6149,6488_01,Europa,B,222,P,False,TRAPPIST-1e,27.0,False,0.0,1663.0,336.0,1855.0,4.0,False
6150,6489_01,Earth,B,222,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6151,6490_01,Europa,B,222,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6152,6490_02,Europa,B,222,P,False,55 Cancri e,27.0,False,0.0,889.0,0.0,4921.0,290.0,False
6153,6490_03,Europa,C,248,S,False,55 Cancri e,27.0,False,0.0,6924.0,849.0,149.0,1166.0,True
6155,6492_01,Earth,G,1089,S,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6156,6493_01,Earth,E,423,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6157,6494_01,Mars,F,1278,S,False,TRAPPIST-1e,27.0,False,1192.0,5.0,1864.0,4287.0,0.0,False
6158,6500_01,Earth,F,1279,S,False,TRAPPIST-1e,27.0,False,1.0,0.0,0.0,1.0,785.0,False
6159,6501_01,Earth,F,1279,S,False,TRAPPIST-1e,27.0,False,0.0,31.0,2076.0,77.0,0.0,True
6160,6502_01,Earth,E,440,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6161,6503_01,Earth,F,1387,P,False,TRAPPIST-1e,27.0,False,0.0,1.0,20.0,0.0,1363.0,False
6162,6508_01,Earth,F,1387,P,False,PSO J318.5-22,27.0,False,397.0,0.0,7.0,182.0,5.0,False
6163,6509_01,Earth,E,424,P,False,PSO J318.5-22,27.0,False,601.0,0.0,113.0,0.0,39.0,True
6164,6510_01,Europa,F,1387,P,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,0.0,5531.0,False
6165,6511_01,Earth,E,425,P,False,TRAPPIST-1e,27.0,False,151.0,6.0,26.0,0.0,533.0,False
6166,6511_02,Earth,E,426,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6167,6511_03,Earth,E,426,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6168,6512_01,Europa,E,426,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6170,6512_03,Europa,E,426,P,False,TRAPPIST-1e,27.0,False,0.0,3527.0,1.0,2929.0,2236.0,False
6171,6513_01,Mars,F,1388,P,False,TRAPPIST-1e,27.0,False,57.0,0.0,1185.0,0.0,0.0,False
6172,6514_01,Europa,E,427,P,False,55 Cancri e,27.0,True,19.0,22.0,2974.0,3603.0,158.0,False
6173,6514_02,Europa,D,200,S,False,TRAPPIST-1e,27.0,False,0.0,6244.0,0.0,10912.0,4.0,False
6174,6517_01,Earth,G,1082,P,False,PSO J318.5-22,27.0,False,388.0,0.0,0.0,439.0,0.0,False
6176,6522_01,Earth,G,1083,P,False,55 Cancri e,27.0,False,0.0,0.0,715.0,2.0,0.0,True
6177,6523_01,Earth,C,210,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6178,6525_01,Earth,C,210,P,False,TRAPPIST-1e,27.0,False,0.0,20.0,1540.0,80.0,512.0,False
6179,6525_02,Earth,C,210,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6180,6525_03,Earth,F,1390,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6181,6526_01,Earth,B,256,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6182,6526_02,Earth,E,428,P,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6183,6529_01,Earth,G,1084,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6184,6530_01,Mars,G,1085,P,False,TRAPPIST-1e,27.0,False,127.0,76.0,976.0,118.0,0.0,False
6185,6531_01,Earth,F,1393,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6186,6535_01,Mars,E,429,P,False,TRAPPIST-1e,27.0,False,771.0,0.0,183.0,0.0,0.0,False
6187,6539_01,Europa,G,1087,P,False,TRAPPIST-1e,27.0,False,0.0,819.0,835.0,266.0,4056.0,False
6188,6540_01,Earth,B,224,P,False,TRAPPIST-1e,27.0,False,0.0,671.0,0.0,8.0,0.0,True
6189,6541_01,Earth,B,224,P,False,TRAPPIST-1e,27.0,False,0.0,717.0,0.0,0.0,0.0,False
6190,6544_01,Europa,G,1091,S,False,TRAPPIST-1e,27.0,False,0.0,4616.0,339.0,2008.0,175.0,True
6191,6545_01,Earth,A,67,P,False,TRAPPIST-1e,27.0,False,0.0,1362.0,0.0,1267.0,0.0,True
6192,6546_01,Earth,A,67,P,False,TRAPPIST-1e,27.0,False,228.0,0.0,150.0,15.0,1.0,False
6193,6547_01,Mars,A,67,P,False,55 Cancri e,27.0,False,861.0,0.0,310.0,0.0,0.0,False
6194,6548_01,Earth,A,67,P,False,TRAPPIST-1e,27.0,False,395.0,1035.0,0.0,0.0,4.0,True
6195,6549_01,Mars,A,67,P,False,TRAPPIST-1e,27.0,False,1979.0,0.0,2.0,112.0,0.0,False
6196,6549_02,Mars,A,67,P,False,TRAPPIST-1e,27.0,False,1143.0,0.0,580.0,0.0,0.0,False
6198,6553_01,Earth,D,210,P,False,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,744.0,False
6199,6556_01,Mars,F,1395,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6200,6556_02,Mars,G,1088,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6201,6557_01,Europa,G,1088,P,False,55 Cancri e,27.0,False,0.0,201.0,0.0,1308.0,4085.0,False
6202,6558_01,Earth,G,1088,P,False,TRAPPIST-1e,27.0,False,3.0,0.0,0.0,747.0,43.0,True
6203,6560_01,Earth,F,1396,P,False,TRAPPIST-1e,27.0,False,699.0,0.0,0.0,2.0,31.0,True
6204,6561_01,Europa,A,81,S,False,TRAPPIST-1e,27.0,False,19.0,4900.0,6.0,6324.0,2056.0,False
6206,6562_01,Earth,E,445,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,23.0,30.0,815.0,False
6207,6563_01,Earth,E,445,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,845.0,4.0,470.0,True
6208,6563_02,Earth,E,445,S,False,TRAPPIST-1e,27.0,False,0.0,123.0,0.0,1.0,784.0,False
6209,6565_01,Mars,C,213,P,False,TRAPPIST-1e,27.0,False,2081.0,1.0,0.0,0.0,25.0,False
6210,6565_02,Mars,C,213,P,False,TRAPPIST-1e,27.0,False,126.0,0.0,127.0,11.0,1393.0,False
6211,6567_01,Earth,C,214,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6212,6567_02,Earth,G,1089,P,False,TRAPPIST-1e,27.0,False,18.0,0.0,35.0,0.0,845.0,False
6213,6568_01,Earth,G,1090,P,False,55 Cancri e,27.0,False,695.0,0.0,0.0,0.0,0.0,False
6214,6569_01,Earth,A,82,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6215,6570_01,Earth,A,82,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,908.0,0.0,False
6216,6572_01,Earth,A,82,S,False,TRAPPIST-1e,27.0,False,0.0,4.0,336.0,304.0,0.0,False
6217,6573_01,Earth,G,1096,S,False,TRAPPIST-1e,27.0,False,0.0,896.0,1.0,0.0,5.0,True
6218,6574_01,Europa,F,1397,P,False,TRAPPIST-1e,27.0,False,0.0,335.0,0.0,818.0,3014.0,False
6219,6578_01,Mars,C,249,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6220,6578_02,Mars,C,249,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6221,6580_01,Earth,C,249,S,False,TRAPPIST-1e,27.0,False,0.0,605.0,0.0,179.0,0.0,False
6222,6582_01,Europa,C,249,S,False,55 Cancri e,27.0,False,0.0,1538.0,97.0,530.0,35.0,False
6223,6583_01,Europa,D,203,S,False,TRAPPIST-1e,27.0,False,0.0,100.0,12253.0,6.0,80.0,True
6224,6583_02,Europa,G,1097,S,False,55 Cancri e,27.0,False,0.0,2606.0,0.0,1170.0,0.0,True
6225,6585_01,Earth,G,1098,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6226,6585_02,Earth,F,1286,S,False,TRAPPIST-1e,27.0,False,289.0,1809.0,3.0,2.0,2.0,True
6227,6588_01,Earth,F,1287,S,False,TRAPPIST-1e,27.0,False,115.0,125.0,0.0,202.0,0.0,True
6228,6588_02,Earth,F,1399,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6229,6590_01,Europa,F,1399,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6230,6590_02,Europa,D,212,P,False,TRAPPIST-1e,27.0,False,0.0,13561.0,0.0,2.0,4088.0,True
6231,6591_01,Earth,E,431,P,False,TRAPPIST-1e,27.0,False,285.0,600.0,3.0,0.0,640.0,False
6232,6592_01,Mars,E,431,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6233,6593_01,Earth,F,1400,P,False,PSO J318.5-22,27.0,False,0.0,67.0,661.0,0.0,0.0,True
6234,6593_02,Earth,G,1092,P,False,TRAPPIST-1e,27.0,False,0.0,666.0,0.0,0.0,58.0,False
6235,6594_01,Earth,C,215,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6236,6595_01,Earth,F,1289,S,False,TRAPPIST-1e,27.0,False,102.0,780.0,6.0,0.0,0.0,True
6237,6598_01,Mars,F,1289,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6238,6599_01,Europa,F,1289,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6239,6601_01,Earth,D,205,S,False,TRAPPIST-1e,27.0,False,2.0,0.0,0.0,52.0,638.0,False
6240,6602_01,Earth,G,1093,P,False,TRAPPIST-1e,27.0,False,94.0,267.0,2341.0,94.0,0.0,True
6241,6603_01,Mars,G,1094,P,False,TRAPPIST-1e,27.0,False,68.0,0.0,3700.0,0.0,0.0,True
6242,6604_01,Europa,F,1290,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6243,6606_01,Earth,E,446,S,False,PSO J318.5-22,27.0,False,166.0,0.0,520.0,0.0,0.0,False
6244,6608_01,Earth,B,226,P,False,TRAPPIST-1e,27.0,False,588.0,0.0,17.0,0.0,1548.0,False
6245,6609_01,Mars,B,226,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6246,6611_01,Earth,C,250,S,False,55 Cancri e,27.0,False,635.0,0.0,7.0,0.0,0.0,True
6247,6611_02,Earth,F,1402,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
6248,6611_03,Earth,G,1095,P,False,PSO J318.5-22,27.0,False,0.0,90.0,561.0,2.0,0.0,True
6249,6613_01,Earth,G,1095,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6250,6614_01,Mars,F,1292,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6251,6616_01,Earth,F,1403,P,False,TRAPPIST-1e,27.0,False,2532.0,1.0,0.0,59.0,10.0,True
